budget_normalized,urgency_score,engagement_score,property_match_score,response_time_score,communication_quality_score,location_preference_match,lead_score_target,tier
0.5287,66.4904,31.7555,18.3147,30.4072,68.6884,0.0604,50.38,WARM
0.602,70.4032,25.3064,43.0038,84.6157,90.8416,0.8285,61.83,WARM
0.7375,41.1281,98.7871,28.2099,9.5257,0.5586,0.2882,44.61,COLD
0.0719,40.2169,20.6852,64.9009,67.7708,55.2338,0.5828,37.27,COLD
0.5157,17.8925,79.0275,69.0602,34.2146,71.2533,0.9786,49.61,COLD
0.4816,41.3987,14.6587,52.6388,65.867,1.3737,0.1864,34.16,COLD
0.9217,78.6816,80.4351,61.1197,41.2249,76.2559,0.3749,85.13,HOT
0.4935,90.8973,18.5728,43.3421,0.9033,65.1448,0.8676,47.96,COLD
0.4683,59.3613,96.7157,76.0387,23.1277,27.476,0.65,58.3,WARM
0.9622,29.937,68.5988,4.2098,4.2386,68.8945,0.9376,52.13,WARM
0.4506,68.229,9.0118,31.2891,42.727,13.0901,0.6317,41.36,COLD
0.1809,74.0146,69.3177,68.443,84.0071,82.4037,0.3036,56.59,WARM
0.2169,33.2213,60.3621,32.9645,73.7997,86.6225,0.8051,42.47,COLD
0.0952,82.6548,33.7546,7.8535,78.8912,48.5477,0.7593,42.87,COLD
0.0006,7.3696,26.0736,34.5013,80.72,50.7442,0.9336,17.44,COLD
0.4319,1.0754,71.8761,71.1495,37.194,40.2054,0.4762,48.76,COLD
0.7692,12.2971,74.1361,12.1985,50.6026,34.5334,0.5028,38.84,COLD
0.7335,15.6008,32.7206,72.4631,50.8451,87.2898,0.3238,51.46,WARM
0.0321,87.8929,87.6227,77.5456,11.3209,30.4873,0.2688,43.73,COLD
0.57,42.4982,26.8827,63.5301,59.8142,40.285,0.9965,42.38,COLD
0.1543,27.4932,6.9864,24.4234,72.018,29.9916,0.9773,31.11,COLD
0.9411,42.9075,59.9868,80.5295,61.0968,65.6713,0.5296,74.08,WARM
0.1674,39.4841,10.7071,21.4443,74.5966,81.4218,0.9551,38.8,COLD
0.6266,30.1462,27.6664,90.5821,11.8891,16.4336,0.3562,36.4,COLD
0.3262,13.79,50.7186,70.6646,76.1409,25.4743,0.85,36.56,COLD
0.6416,65.5915,28.636,5.472,20.814,10.4108,0.6349,40.53,COLD
0.4123,13.6604,21.4996,79.9287,87.6827,16.0184,0.7171,43.27,COLD
0.7596,77.5424,70.3185,50.6434,24.4931,40.6882,0.7182,58.68,WARM
0.2307,20.1688,54.6999,45.2649,49.1992,77.5876,0.6358,37.31,COLD
0.9058,73.1371,83.9761,42.0511,48.7266,54.1618,0.8523,65.01,WARM
0.5002,80.5586,58.124,60.663,26.885,5.3276,0.392,60.85,WARM
0.7561,12.5326,48.3447,72.4579,36.171,62.5087,0.8492,49.44,COLD
0.8497,8.6746,26.1256,89.5977,18.5597,79.5304,0.1834,51.61,WARM
0.9988,94.9573,79.2066,27.2945,57.0101,39.3468,0.2,73.95,WARM
0.2239,46.3047,19.6871,63.0776,91.3028,24.5013,0.7173,45.37,COLD
0.2869,63.0235,24.2228,68.6343,31.6608,76.3938,0.7501,40.96,COLD
0.2504,2.326,84.1589,67.4797,50.8063,2.3906,0.9023,44.84,COLD
0.2629,27.871,74.1193,49.3001,86.1881,81.5591,0.2747,44.75,COLD
0.5824,50.5398,61.2873,39.1023,45.2499,80.426,0.0561,61.19,WARM
0.9935,88.6218,3.8921,76.2379,83.126,88.7986,0.5075,63.39,WARM
0.9903,27.1439,12.7258,30.001,44.6391,8.948,0.8753,42.07,COLD
0.5268,77.5191,49.9957,20.8053,44.0242,10.7758,0.9715,55.4,WARM
0.639,66.2213,74.6339,54.5829,15.724,87.2753,0.8578,66.12,WARM
0.86,11.5271,46.4101,26.7611,12.4979,47.5263,0.49,45.21,COLD
0.9329,29.3375,1.7293,3.3233,61.1497,39.2339,0.8634,34.83,COLD
0.2039,23.7864,18.427,5.1576,82.7334,57.3294,0.214,24.65,COLD
0.5285,44.2528,58.8767,69.5011,13.5406,5.8583,0.9212,52.93,WARM
0.8328,63.5334,69.4217,97.3146,91.0094,64.3716,0.5668,79.91,HOT
0.3032,43.342,3.3428,45.4688,35.888,94.5083,0.3894,41.23,COLD
0.4398,24.4537,4.3332,14.7061,42.5257,67.572,0.5816,30.34,COLD
0.9856,69.5879,26.131,81.8083,89.4453,46.4535,0.784,68.24,WARM
0.985,58.4471,8.3502,26.1436,89.6296,96.0881,0.2401,64.31,WARM
0.9061,51.9314,54.1946,99.5626,52.4859,68.8516,0.1019,72.24,WARM
0.7984,55.442,12.3702,56.3264,27.6765,5.696,0.7331,44.46,COLD
0.2691,22.1901,64.8219,23.2633,17.1939,67.0047,0.9525,28.97,COLD
0.3209,68.0431,77.7225,49.6005,27.158,5.9696,0.637,52.7,WARM
0.5473,38.7501,97.0517,33.5381,78.0627,30.723,0.1426,58.95,WARM
0.5608,36.3468,94.8407,77.9472,32.4591,61.5683,0.6434,58.32,WARM
0.5055,14.9734,27.3365,10.5816,69.4561,21.5616,0.1166,37.68,COLD
0.6367,59.6837,2.941,85.7003,19.5201,3.8189,0.3035,44.85,COLD
0.4083,60.2664,32.9412,76.7337,47.8504,61.7954,0.0316,52.64,WARM
0.7492,34.0301,70.848,86.1364,35.2106,28.5857,0.4875,63.42,WARM
0.3335,85.985,5.9801,89.4994,50.3612,53.2964,0.3214,53.87,WARM
0.3307,84.5458,35.9713,22.9778,56.9945,26.1146,0.0975,45.6,COLD
0.1272,10.9054,29.8035,52.1006,99.0935,68.6429,0.309,34.97,COLD
0.1887,69.5038,21.9346,84.9922,89.9895,89.5701,0.6476,63.63,WARM
0.8505,39.3835,70.6131,37.7388,69.5866,8.6565,0.2891,53.08,WARM
0.4463,99.9715,65.9097,6.0408,15.3743,78.6319,0.1431,58.37,WARM
0.2279,22.5024,53.5494,29.1634,91.9029,15.6095,0.5448,35.61,COLD
0.7593,28.0524,91.0775,24.192,89.2586,32.941,0.7532,60.93,WARM
0.554,44.2106,10.3139,87.0063,88.6703,35.7365,0.8301,56.41,WARM
0.0212,26.8715,14.9689,46.3846,47.9017,20.631,0.4721,21.15,COLD
0.3164,69.1993,38.345,68.3544,17.0707,7.5234,0.7111,45.14,COLD
0.177,48.0908,65.5882,96.2119,75.4403,76.8486,0.8333,58.15,WARM
0.6559,22.0879,58.4079,29.9188,38.8515,79.3628,0.6729,45.6,COLD
0.275,50.6374,7.4043,76.12,34.4568,99.6833,0.5273,49.61,COLD
0.0649,88.8788,95.8425,2.2764,39.0782,93.4604,0.0599,55.72,WARM
0.0549,79.2396,30.5065,10.4116,55.9071,43.4642,0.29,32.65,COLD
0.5817,49.8829,35.8973,16.1865,33.3519,13.3388,0.3198,44.31,COLD
0.0217,28.8493,62.363,31.2418,68.9921,1.07,0.395,26.32,COLD
0.8488,17.9886,94.5166,40.2987,64.7724,53.1518,0.9509,61.41,WARM
0.1554,87.8383,66.2688,47.7016,50.8863,86.0566,0.2089,53.41,WARM
0.6066,71.0167,95.4773,24.5331,5.3973,26.7904,0.5416,59.12,WARM
0.4447,57.2163,18.7591,6.6215,93.6543,19.8941,0.9912,36.26,COLD
0.4429,87.9435,61.881,67.7523,41.1696,43.8953,0.6188,63.5,WARM
0.0718,12.169,82.8879,2.3661,44.9453,89.3533,0.2089,37.56,COLD
0.8028,68.2489,50.9024,80.9471,45.6033,45.1674,0.9602,63.24,WARM
0.8931,21.6712,36.2174,92.9155,36.5028,72.2713,0.3363,67.87,WARM
0.011,12.0577,98.4759,71.0369,67.4588,46.2526,0.0479,40.68,COLD
0.1786,46.5609,14.0987,59.5961,1.3918,37.2959,0.4314,22.36,COLD
0.9039,38.7393,41.093,65.7019,87.3508,44.0912,0.2407,65.84,WARM
0.5495,94.1174,87.3374,65.2222,10.2439,76.8401,0.8189,57.77,WARM
0.15,32.398,90.0481,93.1705,99.9714,75.4406,0.22,67.22,WARM
0.2028,81.4902,98.0382,96.4306,62.8083,43.1758,0.8199,66.55,WARM
0.66,74.8827,88.4848,42.6712,6.6246,26.7617,0.0362,51.78,WARM
0.7248,66.7924,5.0957,61.7079,56.2437,13.9127,0.9292,44.03,COLD
0.5994,92.04,92.9766,80.2807,33.1308,0.137,0.0422,59.19,WARM
0.9531,40.7925,42.8167,0.1038,95.3043,11.3258,0.9385,53.14,WARM
0.4941,38.9671,65.1619,52.7016,75.5471,16.4655,0.0737,43.65,COLD
0.3003,16.0947,39.4276,65.2876,50.7015,68.9938,0.8726,42.88,COLD
0.4772,27.5762,81.3668,71.7205,42.9777,81.7916,0.8313,55.43,WARM
0.3597,87.9776,57.5919,36.8789,99.5869,73.6946,0.5944,58.59,WARM
0.2244,47.4382,84.5545,29.5644,66.7384,72.3233,0.036,52.9,WARM
0.046,34.1353,19.3771,18.2143,51.393,99.4321,0.6211,32.78,COLD
0.3522,21.6112,18.4983,55.7816,39.7944,96.2598,0.6178,44.53,COLD
0.7114,48.496,44.0377,91.9303,32.4583,26.8847,0.5572,52.85,WARM
0.0184,71.6665,0.4752,89.5978,70.5419,14.5101,0.6315,36.69,COLD
0.4392,28.6692,69.2853,35.9966,58.7886,15.3298,0.9681,40.21,COLD
0.644,75.7717,29.6054,25.7855,84.8185,89.5607,0.9955,59.3,WARM
0.6104,62.9788,55.7299,78.8794,55.3561,10.2347,0.5205,53.5,WARM
0.7766,78.7563,7.0004,72.498,58.2331,34.0144,0.0918,54.55,WARM
0.8105,25.091,17.0644,50.534,47.7356,53.0347,0.134,44.26,COLD
0.7117,63.1028,62.2859,38.903,76.2621,61.3451,0.7204,63.93,WARM
0.1028,15.3735,30.5663,12.3798,41.4992,59.5733,0.982,23.74,COLD
0.475,36.3797,21.4722,78.5139,85.194,78.6408,0.4361,54.14,WARM
0.6034,72.436,22.8847,61.7464,32.7045,57.1693,0.098,51.86,WARM
0.2456,63.1668,21.4819,37.6882,69.2625,85.1047,0.353,41.26,COLD
0.0426,18.7861,62.2851,91.8788,89.2971,8.463,0.385,41.79,COLD
0.2236,85.8343,16.7691,65.9673,76.9074,85.8965,0.9966,47.7,COLD
0.4549,5.3351,36.2706,92.9239,34.2608,59.0003,0.6866,45.8,COLD
0.4139,59.5216,68.7887,47.4412,70.6339,22.2933,0.1179,50.99,WARM
0.1767,98.3821,51.3671,45.4618,20.6985,97.7743,0.3371,54.06,WARM
0.8244,53.1505,59.7281,93.7239,5.8165,93.9734,0.0486,68.32,WARM
0.9257,80.0672,25.0907,95.9791,79.1382,84.5726,0.6531,82.95,HOT
0.2013,59.5181,93.2715,96.0767,80.8009,91.1596,0.6727,69.11,WARM
0.9296,78.3088,41.3879,81.8897,2.2931,38.2142,0.0575,63.88,WARM
0.0179,65.5594,28.6964,46.2406,94.7795,22.7805,0.3355,34.53,COLD
0.925,69.1132,90.4326,21.0299,44.59,18.2904,0.9028,68.49,WARM
0.9519,22.7811,65.529,38.3441,90.5272,87.376,0.8268,63.65,WARM
0.0121,74.1821,61.3946,93.8297,78.8175,82.6631,0.5742,50.01,WARM
0.763,23.791,88.6735,36.3554,90.0654,98.0938,0.4846,64.86,WARM
0.9702,98.064,5.854,75.6717,83.3376,84.8252,0.9929,74.16,WARM
0.9059,22.7787,83.768,92.3004,97.3995,63.2366,0.7222,69.77,WARM
0.9707,23.6684,67.7864,97.0392,62.9101,14.2282,0.9526,64.24,WARM
0.5503,85.8673,35.9993,94.7674,22.7259,16.4848,0.0716,55.91,WARM
0.0782,24.2986,25.6351,55.5058,38.9563,47.37,0.2122,28.62,COLD
0.8498,36.0903,10.4806,49.188,75.1879,76.7796,0.0311,59.31,WARM
0.6138,71.464,94.1074,98.7641,15.6969,17.3275,0.8679,60.02,WARM
0.6147,15.8749,14.1912,21.8179,92.9842,91.5518,0.6942,53.28,WARM
0.4173,15.9072,25.9439,18.753,20.5279,68.3791,0.1777,30.34,COLD
0.5718,48.6358,69.1107,96.3182,87.5975,31.2309,0.9742,67.08,WARM
0.1536,24.3697,71.0152,68.9195,48.3724,88.576,0.9558,47.59,COLD
0.7398,23.5658,16.0769,53.6304,84.062,59.863,0.2246,40.23,COLD
0.075,0.9239,81.4131,13.205,95.8296,73.3158,0.647,31.96,COLD
0.7298,37.045,51.0287,51.324,42.2147,38.5442,0.6681,49.01,COLD
0.849,31.8251,84.8457,94.4221,69.6605,39.3551,0.004,74.59,WARM
0.4725,3.1156,8.7285,60.2891,22.6718,1.2618,0.6888,18.7,COLD
0.5098,62.1233,4.283,40.4629,80.0786,53.7902,0.2213,41.2,COLD
0.3122,62.6655,63.699,55.1103,81.9926,76.0797,0.9013,57.98,WARM
0.9695,7.08,15.0024,88.6145,29.5246,96.8825,0.8385,56.95,WARM
0.7331,31.7042,52.4949,91.2849,2.4141,89.2227,0.9053,60.24,WARM
0.369,87.2806,1.4109,40.0088,43.1205,8.6991,0.7576,33.23,COLD
0.1748,58.2167,77.9929,60.8061,17.0001,98.052,0.1649,44.25,COLD
0.2196,41.1975,89.953,27.9203,81.8551,14.9481,0.3606,48.28,COLD
0.4639,46.5102,83.8883,45.1085,26.1097,4.1114,0.7089,54.63,WARM
0.9426,20.828,95.8353,21.9883,94.3693,74.893,0.3233,65.39,WARM
0.7341,81.1882,90.3096,53.1472,97.1809,90.5886,0.71,73.68,WARM
0.2152,91.4005,44.4018,57.824,90.8836,94.9783,0.3362,57.65,WARM
0.8596,91.0664,39.8348,33.7837,59.9614,82.4976,0.1777,68.95,WARM
0.3782,22.3934,89.6184,27.2118,26.7428,20.4906,0.5182,39.5,COLD
0.8517,31.074,92.6939,15.1026,80.7258,15.4003,0.6862,64.96,WARM
0.2417,16.0623,97.2836,13.9544,70.1595,5.8968,0.5172,43.04,COLD
0.6187,30.7201,76.8317,71.1461,97.7168,58.1969,0.6419,64.16,WARM
0.9267,33.2805,20.1989,22.1638,37.7252,48.7221,0.4381,36.06,COLD
0.2579,63.3106,94.4954,11.7977,5.8768,10.9284,0.7783,38.0,COLD
0.6929,18.9646,94.7141,99.8872,99.8386,46.4827,0.65,66.93,WARM
0.9873,91.9397,66.6131,25.9917,83.8264,56.7324,0.5746,70.61,WARM
0.1506,10.3099,85.728,89.6048,22.149,72.2955,0.4354,46.81,COLD
0.0884,0.6878,56.1176,60.9186,72.5628,41.4198,0.5357,35.16,COLD
0.6742,85.4945,94.4127,71.507,0.069,31.8352,0.051,58.38,WARM
0.3397,70.377,9.3936,56.0919,55.7809,66.5679,0.6667,49.12,COLD
0.0712,35.536,86.3964,18.0811,36.2838,68.4224,0.2044,39.43,COLD
0.4753,59.55,5.5504,84.7052,38.1333,27.0429,0.8601,45.91,COLD
0.7538,22.3544,33.9107,82.7973,24.452,1.9823,0.8123,48.88,COLD
0.2851,16.839,13.5326,34.9685,27.4845,94.5691,0.528,26.82,COLD
0.335,47.1149,47.9135,76.3851,45.4669,75.5286,0.8471,57.23,WARM
0.8457,35.3188,23.2246,54.304,24.8145,20.1104,0.6708,44.78,COLD
0.5201,61.523,95.2072,90.9049,46.644,56.5666,0.1413,75.87,HOT
0.8427,21.8149,55.9321,80.2824,57.7348,59.4948,0.7408,55.91,WARM
0.4464,66.2928,89.7731,4.0996,71.1111,12.5989,0.9958,58.55,WARM
0.953,76.6862,27.8058,87.9276,67.7146,19.1657,0.041,62.08,WARM
0.6508,16.6636,2.5978,96.8566,24.1989,95.6707,0.2449,59.38,WARM
0.1159,4.3858,77.5655,74.2156,3.919,50.8011,0.5977,31.13,COLD
0.8851,43.9587,70.2378,11.9914,83.2682,19.1442,0.4152,62.29,WARM
0.4893,77.4024,54.5492,80.7376,87.2313,79.7575,0.6376,65.62,WARM
0.1416,65.078,81.5343,64.7489,97.889,47.0573,0.5864,60.65,WARM
0.1527,70.1882,84.0084,33.8826,95.9712,63.8412,0.788,55.52,WARM
0.6875,40.2839,58.7903,88.4031,63.3814,29.7502,0.0709,54.12,WARM
0.0474,23.4946,96.5928,56.5567,89.4272,5.7904,0.4406,29.22,COLD
0.2866,53.1779,71.9712,85.2928,44.8008,16.4944,0.8601,63.66,WARM
0.1398,20.4366,67.6875,67.0114,78.7336,97.3037,0.3628,49.14,COLD
0.4411,72.6229,36.1422,28.8516,95.5335,62.3588,0.5038,38.18,COLD
0.4144,19.6966,0.2259,97.5019,79.6279,83.1085,0.0216,46.76,COLD
0.5219,29.1263,24.0943,57.1006,41.5765,2.152,0.2242,40.08,COLD
0.2796,50.6545,76.3921,51.6755,37.7759,76.5463,0.4637,48.01,COLD
0.032,48.671,70.9871,40.351,29.1543,48.4952,0.399,35.01,COLD
0.6144,60.0849,33.1022,13.6344,36.7064,66.5308,0.7147,46.27,COLD
0.3737,43.7445,62.5583,68.6213,82.0577,35.8205,0.6119,58.7,WARM
0.6513,91.9473,19.5287,43.0799,70.15,62.0869,0.8803,58.76,WARM
0.1087,83.9934,26.3628,93.4613,24.9879,3.562,0.8548,48.98,COLD
0.0138,87.9113,94.7408,96.5097,71.1535,4.5589,0.2412,64.58,WARM
0.2483,62.9517,41.3181,76.7641,37.9395,79.8836,0.0176,49.21,COLD
0.4565,63.5008,24.4988,24.2495,55.7773,12.4465,0.8545,31.62,COLD
0.3941,60.9199,48.7108,71.598,37.0369,1.3984,0.3291,45.23,COLD
0.8103,43.4884,38.7016,2.0422,52.1629,91.2456,0.3471,53.98,WARM
0.3778,32.2106,72.9529,82.6401,72.9804,26.5532,0.1584,53.13,WARM
0.5304,59.2003,96.2116,49.3619,73.1131,58.2382,0.693,68.05,WARM
0.5935,2.5532,59.1737,93.674,75.3183,83.8917,0.2801,61.47,WARM
0.0218,0.7456,59.1147,37.776,39.1039,74.5907,0.1767,32.21,COLD
0.5151,85.1642,36.4834,26.3174,69.0495,4.6628,0.5034,47.15,COLD
0.3448,4.6424,56.4631,99.5056,23.8712,56.0949,0.7504,46.36,COLD
0.4213,52.4795,31.9329,53.0678,47.7428,54.1798,0.2696,56.74,WARM
0.1003,61.4988,0.1092,86.3183,58.3107,35.008,0.722,29.66,COLD
0.7828,19.8171,86.6096,91.1057,68.6482,75.3563,0.462,71.36,WARM
0.9424,89.5731,42.9444,51.8469,91.1996,96.4006,0.4038,85.76,HOT
0.0223,19.0096,49.2088,45.5714,30.4769,14.7187,0.3595,19.68,COLD
0.6014,88.4515,8.3501,55.2886,84.5286,14.5224,0.1456,57.6,WARM
0.7638,76.299,83.7111,84.774,31.1124,73.4736,0.3326,79.95,HOT
0.2848,24.0743,17.0337,96.466,55.1909,45.4416,0.8793,32.49,COLD
0.7876,15.0744,41.0621,32.8322,82.81,79.5219,0.1022,55.64,WARM
0.6324,31.6233,84.0266,73.863,72.315,14.1078,0.9583,57.3,WARM
0.9292,39.7951,45.7783,28.5374,86.287,3.9858,0.1075,53.35,WARM
0.981,24.5785,93.1152,61.0953,81.4881,69.7934,0.362,70.73,WARM
0.0423,99.8892,20.9314,80.479,27.6347,99.4711,0.6063,56.57,WARM
0.4449,22.9652,71.5233,88.6486,99.2937,9.4798,0.8378,53.64,WARM
0.547,83.0635,97.7999,44.8716,93.6998,86.4338,0.1436,72.27,WARM
0.1467,15.9118,54.9614,36.9756,43.0175,38.529,0.1411,29.31,COLD
0.3363,98.0245,69.2184,25.3452,4.7209,1.679,0.6284,44.59,COLD
0.9876,22.5523,39.3227,13.3417,30.3497,51.0022,0.2927,41.8,COLD
0.0162,42.1689,75.1337,36.4918,83.6153,27.8854,0.6445,38.13,COLD
0.4525,55.8564,90.8874,87.1978,95.087,69.3403,0.8206,70.77,WARM
0.8427,12.0286,70.3056,41.881,83.1672,28.7831,0.0769,57.03,WARM
0.3239,81.682,93.5929,31.7293,39.6743,48.17,0.8445,62.72,WARM
0.4798,27.4686,58.8653,73.9132,5.6536,20.0565,0.0376,44.12,COLD
0.978,54.927,57.7137,21.5584,51.7583,82.8102,0.8988,61.3,WARM
0.4749,54.9634,30.4627,25.6287,37.6383,92.5431,0.9756,40.76,COLD
0.1309,60.2641,70.9627,93.5909,12.2972,40.3336,0.6675,50.29,WARM
0.0517,5.5486,88.1953,8.159,10.5853,44.888,0.9843,26.23,COLD
0.9454,16.8619,64.6316,41.4631,15.3037,98.2684,0.822,57.09,WARM
0.2658,16.1192,23.3039,57.6751,20.5824,14.2115,0.0444,27.97,COLD
0.5041,30.2051,54.4109,23.0261,75.3786,80.862,0.0038,51.2,WARM
0.0907,14.4914,75.5937,28.1012,38.1703,56.7279,0.0208,35.34,COLD
0.4237,92.1921,93.9363,22.1845,43.6938,88.0734,0.4519,63.47,WARM
0.9301,51.2954,15.6596,34.5186,59.8381,29.2429,0.6234,46.72,COLD
0.5024,62.3575,12.7497,89.8506,96.0133,29.6158,0.4815,50.56,WARM
0.9711,35.7488,41.2944,43.1587,75.6469,32.582,0.6771,61.23,WARM
0.2588,27.6246,12.5611,41.7829,64.5713,1.6631,0.4496,25.28,COLD
0.5045,50.3177,98.0429,38.6581,74.3832,16.9893,0.0426,50.49,WARM
0.8595,29.4323,42.4304,96.4116,71.9293,99.4587,0.2262,73.26,WARM
0.4483,34.3646,53.3611,11.7299,69.0249,24.8949,0.9926,35.19,COLD
0.2795,45.2751,22.7088,87.1875,49.6407,1.9917,0.3459,39.0,COLD
0.8555,50.5734,44.9126,32.7161,56.6847,27.854,0.3248,56.3,WARM
0.3899,98.4314,98.4694,95.6512,46.1491,40.839,0.1528,72.19,WARM
0.5307,22.3323,48.8687,31.5227,39.4958,54.7787,0.9871,29.27,COLD
0.9765,48.7976,0.8824,8.2874,27.0768,6.8566,0.2305,40.94,COLD
0.1865,14.9512,24.2528,52.0042,35.5213,79.0429,0.6468,38.39,COLD
0.3014,34.9999,97.8455,22.7866,42.853,82.5501,0.042,54.0,WARM
0.0311,71.7311,98.9068,75.299,57.9379,21.3161,0.0665,43.5,COLD
0.3918,17.4462,21.0493,65.7306,49.9875,79.8418,0.7168,50.97,WARM
0.2002,58.1351,61.5264,68.6469,10.7949,36.1427,0.6352,37.3,COLD
0.68,41.6701,7.6908,19.3489,33.9974,42.311,0.6802,32.01,COLD
0.1813,5.158,57.7442,70.863,37.6193,93.6388,0.231,44.78,COLD
0.6748,93.3075,12.5921,31.1331,70.6926,89.1904,0.9849,60.97,WARM
0.2635,41.3603,81.8662,99.8674,33.2892,37.5111,0.5584,53.69,WARM
0.3552,78.3927,93.9575,73.1768,0.7956,48.811,0.9695,56.44,WARM
0.3489,41.6313,17.2987,59.0412,8.4337,28.6524,0.1642,39.73,COLD
0.7168,93.736,46.2712,86.7118,49.6998,51.5434,0.4051,68.85,WARM
0.4665,29.047,10.2043,58.9312,18.8496,68.1908,0.3357,29.23,COLD
0.3613,41.2231,33.914,55.275,49.4622,9.2668,0.7551,44.39,COLD
0.8526,75.8864,6.5098,23.7316,57.4205,91.9841,0.7476,57.39,WARM
0.572,34.3667,26.4547,67.8112,93.3438,71.8874,0.4865,58.73,WARM
0.2138,36.4357,99.0224,37.4644,65.558,9.6753,0.0161,48.44,COLD
0.9001,99.4823,4.4603,4.3083,3.1041,86.8989,0.1752,64.9,WARM
0.3427,55.5615,85.8968,81.6062,38.0731,74.3683,0.0503,58.79,WARM
0.039,68.938,7.7453,5.1873,79.3457,31.3127,0.847,28.24,COLD
0.4946,64.3462,52.8997,67.23,26.0562,52.1433,0.2898,57.32,WARM
0.1239,82.7924,45.212,15.6721,92.4973,86.0131,0.1179,47.38,COLD
0.2385,86.1825,93.1555,43.257,52.9011,96.8126,0.3542,67.3,WARM
0.7471,56.3256,19.905,85.9092,9.2448,28.1077,0.0773,35.81,COLD
0.1308,29.4556,17.9682,9.442,24.1671,65.0558,0.9789,22.73,COLD
0.8069,2.28,74.8714,66.7151,90.6299,86.0247,0.315,62.76,WARM
0.9369,61.4403,72.5719,61.2619,99.146,98.8167,0.9331,78.51,HOT
0.6065,82.5469,69.9182,86.753,86.3016,7.0718,0.6827,63.62,WARM
0.7104,45.054,2.6127,17.2735,32.0677,50.3622,0.5661,42.66,COLD
0.7136,16.4706,25.996,79.9788,76.8819,87.3666,0.4755,52.23,WARM
0.9928,28.8082,83.9895,45.0121,22.2228,0.3158,0.6874,57.39,WARM
0.3415,50.9989,60.0858,42.8644,38.4522,43.7235,0.6863,45.22,COLD
0.1629,83.6681,60.2195,36.1784,69.7168,58.4199,0.0105,53.59,WARM
0.5192,17.1753,29.5917,38.5574,96.8901,52.649,0.9078,50.22,WARM
0.5332,61.215,26.0173,51.996,43.9198,73.2773,0.368,51.27,WARM
0.1779,75.3369,94.6555,10.68,49.5836,6.5522,0.3533,49.87,COLD
0.6131,93.6048,72.7755,42.5066,22.0169,78.5417,0.4066,65.76,WARM
0.0141,11.6704,12.6866,65.1981,40.3223,28.3171,0.6853,19.34,COLD
0.9277,92.6392,93.7707,49.8192,6.3019,82.4229,0.376,76.11,HOT
0.2646,60.1468,58.237,16.5829,85.8586,41.9488,0.3738,44.14,COLD
0.0396,76.6702,33.3362,36.3052,2.3335,4.2919,0.0635,31.94,COLD
0.1082,5.3775,39.7139,44.2962,68.3525,96.3915,0.4166,35.38,COLD
0.2402,50.6148,72.5405,66.8875,27.3222,78.0549,0.1495,47.24,COLD
0.2739,62.263,37.6273,90.0766,47.6109,34.7816,0.8556,47.47,COLD
0.0328,30.6834,57.8745,55.0376,28.1558,27.0027,0.3345,24.67,COLD
0.2794,43.165,71.0499,67.6368,40.0071,58.8964,0.9609,48.94,COLD
0.1929,55.4298,19.5375,7.719,54.6778,98.7295,0.6845,36.32,COLD
0.3786,55.2548,94.4241,95.4467,64.0893,29.0167,0.7562,72.07,WARM
0.3852,4.1862,35.6173,31.5209,94.0286,94.8271,0.9478,47.95,COLD
0.339,43.9482,41.9375,35.4292,33.2201,33.0387,0.2389,32.42,COLD
0.3279,21.3818,69.8514,22.2843,58.4858,70.4098,0.5673,43.69,COLD
0.0897,91.6695,60.8785,8.467,90.1722,38.1734,0.0407,47.95,COLD
0.0252,97.658,44.012,79.0047,29.0232,8.5052,0.1008,43.42,COLD
0.2021,29.9647,64.9742,24.049,86.505,93.6189,0.3666,44.83,COLD
0.7566,17.5185,90.2828,28.2688,95.7555,16.3928,0.6825,54.16,WARM
0.9908,21.9504,80.0284,18.1796,84.7494,94.4691,0.8317,75.18,HOT
0.9285,47.7752,82.4259,97.4885,56.9861,10.3307,0.2564,68.53,WARM
0.5042,87.4506,25.8408,78.1035,72.2116,26.6947,0.7491,58.57,WARM
0.5318,50.0036,41.9403,92.99,48.1066,92.0923,0.2243,47.01,COLD
0.3146,5.5392,55.3819,86.1723,59.7256,65.8541,0.0061,49.65,COLD
0.7739,3.9886,4.4191,90.6297,97.4474,18.9483,0.0544,52.19,WARM
0.7648,22.7391,76.9792,47.9034,25.1121,59.2093,0.5856,49.42,COLD
0.8443,84.2771,32.3463,17.0541,79.2547,18.0391,0.4971,54.16,WARM
0.8955,62.1481,28.2596,32.688,50.6233,87.4442,0.2704,61.44,WARM
0.4343,56.2958,25.9292,29.2452,17.6873,4.9829,0.0065,34.05,COLD
0.7669,31.897,28.3379,71.7134,64.3535,52.9778,0.568,56.04,WARM
0.8064,92.9425,33.8015,2.5673,79.2427,6.3473,0.8176,53.02,WARM
0.3085,33.1178,60.4825,14.2042,56.8756,69.5023,0.0685,50.52,WARM
0.9292,83.4944,58.3565,68.2885,83.7433,93.5797,0.7365,76.23,HOT
0.0943,89.5904,25.5712,12.3442,36.5869,83.1066,0.6345,52.67,WARM
0.9943,48.3335,20.6424,4.8292,91.3768,37.1728,0.4794,58.44,WARM
0.7701,89.4289,82.6358,10.9215,64.832,23.6905,0.0483,68.32,WARM
0.0933,27.6803,9.2723,69.0674,80.3159,12.1027,0.9236,24.12,COLD
0.6562,65.8433,51.2823,13.9325,27.2985,87.3624,0.4774,57.94,WARM
